50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['746', '458', '148', '173', '244', '352', '648', '812', '302', '88', '779', '262', '200', '270', '437', '249', '846', '142', '516', '666']
['981', '178', '145', '251', '138', '328', '186', '295', '766', '587', '952', '283', '409', '512', '293', '113', '737', '169', '44', '114']
['104', '569', '896', '844', '891', '943', '575', '231', '558', '683', '436', '443', '529', '854', '485', '914', '510', '590', '2', '307']
['174', '778', '28', '634', '30', '285', '480', '912', '80', '848', '549', '809', '997', '579', '761', '386', '121', '903', '89', '240']
['169', '737', '145', '952', '138', '766', '178', '114', '113', '283', '981', '251', '328', '44', '512', '293', '409', '295', '587', '186']
['865', '827', '235', '758', '684', '993', '57', '995', '719', '958', '899', '317', '277', '554', '263', '339', '354', '926', '545', '611']
['868', '398', '127', '732', '539', '373', '976', '280', '168', '390', '643', '547', '457', '574', '218', '17', '194', '690', '310', '635']
['268', '853', '884', '931', '669', '938', '965', '692', '733', '208', '709', '37', '674', '576', '440', '963', '939', '476', '382', '880']
['80', '848', '174', '386', '809', '28', '634', '30', '89', '761', '903', '912', '549', '285', '778', '480', '997', '579', '121', '240']
['282', '979', '757', '612', '532', '715', '111', '898', '524', '970', '615', '966', '166', '805', '597', '689', '920', '788', '711', '180']
['917', '103', '818', '614', '102', '417', '427', '603', '728', '149', '239', '438', '105', '652', '362', '593', '116', '936', '181', '229']
['772', '100', '274', '800', '190', '925', '596', '452', '804', '656', '929', '636', '185', '536', '160', '377', '179', '106', '705', '153']
['423', '78', '771', '369', '358', '297', '164', '20', '959', '500', '1', '331', '750', '900', '823', '504', '507', '68', '64', '686']
['62', '38', '133', '525', '646', '685', '975', '396', '740', '605', '921', '642', '22', '729', '107', '803', '69', '306', '833', '756']
['792', '861', '860', '61', '515', '895', '878', '463', '661', '493', '506', '122', '15', '479', '784', '557', '626', '769', '363', '973']
['256', '716', '188', '553', '960', '475', '150', '81', '907', '564', '609', '224', '374', '562', '26', '134', '33', '449', '45', '221']
['925', '185', '800', '452', '190', '100', '929', '596', '636', '705', '772', '153', '536', '106', '274', '179', '804', '160', '377', '656']
['308', '657', '210', '760', '660', '304', '327', '10', '447', '946', '710', '152', '793', '835', '196', '673', '797', '445', '986', '581']
['682', '723', '828', '694', '260', '368', '486', '971', '167', '617', '487', '909', '842', '876', '36', '347', '714', '918', '271', '492']
['488', '430', '41', '151', '794', '349', '469', '323', '734', '622', '8', '672', '681', '312', '841', '85', '658', '826', '628', '499']
['840', '434', '845', '341', '333', '442', '353', '435', '213', '337', '867', '742', '773', '533', '411', '5', '767', '395', '629', '763']
['549', '174', '634', '285', '386', '778', '903', '240', '89', '997', '761', '30', '80', '480', '809', '579', '848', '28', '912', '121']
['122', '479', '861', '878', '860', '61', '515', '784', '626', '661', '463', '557', '769', '973', '792', '15', '493', '506', '895', '363']
['440', '880', '576', '208', '674', '268', '938', '963', '853', '476', '733', '884', '709', '692', '37', '931', '382', '965', '939', '669']
['722', '163', '544', '519', '700', '110', '786', '968', '226', '489', '294', '540', '753', '623', '627', '315', '932', '0', '455', '857']
['983', '454', '902', '19', '425', '670', '796', '158', '303', '420', '755', '530', '228', '608', '299', '885', '220', '84', '707', '984']
['928', '290', '470', '718', '781', '83', '889', '272', '426', '367', '376', '892', '118', '998', '730', '780', '893', '372', '640', '735']
['35', '704', '212', '654', '950', '424', '662', '433', '764', '130', '551', '474', '146', '192', '421', '366', '498', '32', '246', '97']
['44', '186', '283', '409', '512', '113', '587', '169', '766', '952', '328', '114', '145', '293', '251', '737', '138', '295', '981', '178']
['400', '144', '275', '482', '974', '456', '518', '108', '209', '340', '616', '751', '439', '318', '60', '528', '843', '922', '933', '821']
['817', '460', '350', '50', '599', '776', '300', '517', '242', '701', '752', '336', '385', '48', '13', '29', '392', '248', '472', '56']
['255', '211', '863', '534', '568', '505', '556', '561', '27', '625', '832', '811', '90', '783', '578', '205', '204', '677', '76', '405']
['335', '418', '816', '905', '491', '65', '273', '697', '448', '980', '305', '330', '996', '31', '288', '655', '329', '991', '344', '531']
['520', '522', '129', '849', '630', '806', '264', '702', '206', '101', '356', '807', '120', '583', '830', '332', '542', '847', '604', '560']
['94', '397', '346', '359', '580', '639', '394', '75', '956', '320', '606', '279', '124', '399', '313', '319', '254', '607', '799', '322']
['356', '630', '806', '604', '120', '830', '583', '129', '702', '807', '560', '542', '522', '206', '520', '849', '264', '847', '332', '101']
['630', '520', '522', '807', '542', '101', '806', '120', '332', '560', '583', '264', '356', '129', '830', '847', '206', '604', '849', '702']
['856', '52', '526', '825', '465', '431', '128', '266', '309', '916', '663', '147', '250', '951', '162', '571', '232', '252', '371', '393']
['741', '739', '948', '584', '957', '156', '850', '311', '481', '189', '143', '748', '527', '63', '414', '802', '136', '326', '176', '462']
['47', '961', '243', '585', '172', '725', '157', '992', '408', '230', '195', '624', '446', '126', '713', '632', '706', '73', '161', '514']
['414', '136', '584', '143', '311', '189', '527', '156', '481', '739', '326', '802', '850', '63', '748', '176', '957', '741', '462', '948']
['381', '838', '74', '699', '159', '777', '874', '343', '698', '184', '881', '675', '496', '744', '389', '93', '813', '265', '99', '953']
['261', '51', '43', '257', '338', '934', '586', '708', '873', '972', '182', '484', '59', '798', '191', '738', '864', '978', '125', '619']
['85', '672', '734', '430', '628', '349', '469', '841', '658', '323', '794', '8', '826', '312', '681', '41', '499', '488', '151', '622']
['367', '718', '470', '780', '426', '376', '928', '781', '893', '272', '730', '640', '290', '889', '998', '118', '372', '735', '892', '83']
['397', '320', '279', '94', '322', '639', '313', '606', '399', '75', '607', '359', '319', '394', '124', '956', '799', '254', '580', '346']
['64', '507', '959', '297', '20', '750', '504', '423', '78', '500', '823', '686', '68', '331', '164', '1', '358', '369', '771', '900']
['612', '180', '282', '898', '166', '966', '970', '711', '597', '524', '920', '979', '757', '615', '532', '715', '689', '111', '805', '788']
['826', '41', '734', '488', '622', '312', '349', '841', '658', '681', '672', '85', '430', '151', '499', '469', '8', '628', '323', '794']
['491', '905', '31', '344', '996', '531', '335', '305', '418', '697', '65', '816', '288', '330', '273', '655', '991', '980', '329', '448']
['548', '402', '589', '219', '422', '521', '645', '801', '34', '342', '259', '466', '348', '883', '217', '602', '378', '66', '901', '679']
['283', '981', '587', '295', '293', '766', '44', '952', '145', '114', '138', '737', '328', '251', '169', '186', '178', '409', '113', '512']
['757', '788', '180', '715', '805', '166', '711', '111', '689', '612', '979', '524', '615', '532', '597', '920', '970', '966', '898', '282']
['31', '655', '330', '65', '996', '418', '305', '980', '344', '991', '531', '448', '697', '905', '335', '329', '288', '816', '491', '273']
['125', '708', '798', '182', '738', '619', '484', '338', '873', '586', '978', '261', '191', '864', '51', '43', '59', '972', '257', '934']
['907', '562', '188', '221', '475', '609', '134', '33', '716', '449', '960', '374', '564', '224', '256', '26', '553', '45', '150', '81']
['529', '854', '443', '558', '569', '575', '590', '510', '943', '2', '485', '683', '436', '307', '896', '914', '844', '104', '231', '891']
['851', '944', '95', '225', '42', '375', '325', '71', '237', '46', '379', '453', '736', '759', '570', '982', '370', '3', '595', '875']
['523', '969', '428', '858', '501', '112', '631', '747', '67', '591', '70', '822', '98', '175', '894', '115', '696', '649', '170', '945']
['494', '197', '287', '919', '324', '351', '749', '334', '16', '155', '990', '9', '839', '680', '712', '923', '497', '384', '988', '610']
['433', '97', '212', '192', '424', '551', '366', '654', '35', '950', '662', '498', '146', '704', '474', '421', '764', '32', '130', '246']
['387', '820', '298', '935', '241', '18', '535', '911', '49', '962', '109', '621', '123', '119', '401', '429', '23', '967', '717', '882']
['439', '482', '400', '340', '528', '751', '821', '974', '456', '318', '209', '843', '922', '933', '616', '60', '144', '518', '108', '275']
['860', '895', '479', '493', '557', '15', '515', '61', '973', '878', '122', '661', '506', '363', '792', '784', '769', '626', '861', '463']
['744', '389', '184', '265', '953', '93', '343', '874', '699', '496', '159', '698', '881', '74', '381', '675', '99', '813', '838', '777']
['230', '632', '408', '73', '126', '157', '172', '446', '195', '243', '624', '161', '585', '725', '47', '713', '514', '992', '706', '961']
['137', '258', '671', '552', '380', '859', '53', '477', '508', '941', '720', '7', '572', '567', '789', '871', '538', '862', '388', '814']
['217', '645', '34', '679', '378', '801', '342', '66', '422', '883', '259', '548', '901', '521', '348', '402', '589', '219', '466', '602']
['179', '190', '274', '925', '929', '536', '596', '377', '656', '153', '160', '636', '804', '772', '106', '185', '800', '100', '452', '705']
['759', '379', '875', '944', '3', '375', '453', '570', '982', '46', '237', '370', '71', '851', '595', '225', '42', '95', '325', '736']
['256', '81', '45', '475', '221', '609', '960', '33', '449', '134', '716', '224', '553', '188', '26', '562', '150', '564', '907', '374']
['748', '957', '584', '739', '741', '462', '802', '63', '414', '143', '189', '481', '326', '136', '311', '850', '176', '156', '948', '527']
['7', '508', '552', '671', '538', '859', '477', '137', '814', '567', '941', '258', '388', '862', '720', '572', '380', '871', '789', '53']
['692', '938', '576', '37', '440', '382', '476', '963', '884', '674', '268', '709', '733', '669', '939', '931', '853', '880', '965', '208']
['409', '251', '295', '981', '587', '512', '178', '766', '737', '952', '145', '186', '328', '293', '283', '138', '114', '113', '44', '169']
['714', '971', '694', '167', '723', '909', '347', '486', '36', '617', '828', '368', '260', '271', '487', '682', '876', '918', '492', '842']
['21', '937', '450', '688', '444', '383', '667', '942', '410', '977', '86', '790', '321', '541', '890', '774', '459', '795', '775', '641']
['188', '150', '609', '907', '553', '33', '26', '564', '134', '224', '81', '221', '960', '716', '374', '45', '475', '256', '449', '562']
['842', '260', '487', '167', '876', '492', '271', '909', '694', '368', '723', '918', '828', '971', '682', '347', '617', '714', '36', '486']
['63', '136', '481', '462', '311', '189', '748', '326', '527', '741', '176', '802', '584', '739', '414', '850', '156', '948', '957', '143']
['12', '994', '77', '464', '837', '55', '222', '407', '949', '314', '908', '233', '915', '278', '687', '887', '478', '577', '955', '852']
['50', '336', '13', '248', '472', '752', '599', '242', '350', '29', '460', '701', '385', '392', '776', '817', '300', '48', '56', '517']
['564', '33', '150', '609', '374', '45', '81', '960', '26', '256', '553', '449', '562', '221', '134', '907', '475', '224', '188', '716']
['362', '614', '102', '103', '149', '105', '728', '593', '603', '181', '917', '427', '818', '438', '936', '229', '239', '116', '417', '652']
['753', '294', '489', '163', '722', '540', '544', '519', '700', '226', '968', '623', '455', '627', '0', '315', '110', '932', '857', '786']
['147', '825', '162', '52', '266', '916', '128', '250', '526', '465', '663', '951', '571', '856', '309', '232', '431', '252', '371', '393']
['658', '734', '430', '841', '151', '312', '349', '681', '499', '85', '323', '628', '622', '469', '794', '672', '826', '8', '488', '41']
['73', '632', '514', '725', '126', '446', '157', '706', '47', '624', '992', '408', '585', '243', '230', '161', '195', '172', '713', '961']
['890', '775', '795', '790', '641', '86', '321', '688', '667', '937', '21', '444', '774', '410', '541', '459', '942', '383', '450', '977']
['967', '109', '429', '119', '123', '717', '621', '935', '401', '882', '23', '18', '962', '535', '241', '911', '298', '49', '387', '820']
['917', '102', '936', '652', '728', '417', '818', '593', '181', '103', '614', '603', '229', '362', '105', '116', '427', '149', '438', '239']
['659', '269', '620', '693', '644', '592', '664', '511', '165', '787', '866', '141', '253', '490', '473', '924', '954', '234', '214', '79']
['395', '337', '867', '5', '333', '341', '353', '742', '845', '840', '411', '763', '533', '629', '434', '442', '435', '213', '767', '773']
['848', '89', '761', '121', '80', '480', '634', '778', '174', '285', '28', '386', '912', '579', '30', '997', '809', '549', '240', '903']
['16', '610', '497', '351', '712', '9', '197', '155', '919', '334', '494', '839', '749', '990', '324', '680', '923', '384', '988', '287']
['152', '304', '793', '710', '210', '986', '797', '835', '760', '657', '946', '10', '196', '327', '581', '445', '673', '660', '308', '447']
['475', '150', '45', '33', '188', '716', '609', '81', '224', '562', '907', '134', '256', '553', '374', '221', '26', '449', '564', '960']
['167', '694', '842', '714', '617', '36', '260', '876', '486', '909', '492', '682', '271', '368', '347', '918', '723', '828', '971', '487']
['413', '316', '940', '203', '770', '910', '613', '810', '355', '198', '4', '555', '665', '691', '829', '745', '502', '11', '461', '365']
['692', '669', '382', '674', '440', '853', '965', '938', '733', '476', '208', '709', '884', '880', '939', '931', '37', '576', '268', '963']
['521', '219', '402', '901', '348', '378', '679', '645', '342', '259', '34', '466', '422', '589', '66', '548', '801', '883', '217', '602']
['95', '875', '71', '944', '851', '379', '42', '370', '982', '3', '237', '453', '325', '595', '736', '375', '570', '225', '759', '46']
['463', '557', '122', '860', '895', '363', '15', '661', '61', '515', '479', '792', '506', '493', '973', '769', '626', '878', '861', '784']
['553', '81', '564', '33', '45', '960', '374', '449', '150', '475', '26', '716', '562', '609', '907', '134', '256', '221', '224', '188']
['677', '255', '832', '534', '90', '625', '783', '863', '556', '568', '211', '578', '561', '505', '811', '405', '27', '204', '76', '205']
['244', '200', '352', '746', '270', '148', '458', '88', '666', '846', '437', '262', '812', '142', '648', '249', '302', '516', '779', '173']
['730', '426', '928', '118', '83', '998', '781', '718', '367', '272', '892', '889', '372', '640', '735', '780', '290', '893', '470', '376']
['666', '779', '746', '244', '516', '173', '262', '458', '812', '88', '200', '648', '437', '302', '142', '270', '249', '846', '352', '148']
['342', '801', '602', '589', '901', '521', '422', '66', '34', '883', '466', '402', '645', '259', '219', '679', '378', '348', '548', '217']
['987', '650', '633', '989', '743', '187', '906', '886', '754', '855', '601', '877', '361', '357', '291', '808', '199', '360', '565', '412']
['927', '289', '879', '24', '537', '416', '58', '676', '721', '869', '598', '791', '831', '913', '286', '703', '785', '471', '91', '834']
['906', '754', '187', '412', '987', '650', '199', '565', '633', '291', '357', '808', '855', '360', '601', '743', '361', '886', '989', '877']
['495', '782', '999', '6', '566', '391', '468', '451', '870', '653', '888', '559', '668', '223', '647', '215', '930', '82', '819', '503']
['468', '559', '647', '653', '6', '223', '888', '819', '870', '668', '451', '999', '215', '503', '782', '391', '566', '930', '82', '495']
['565', '357', '886', '877', '291', '412', '199', '906', '855', '808', '989', '360', '187', '361', '650', '601', '633', '743', '987', '754']
['783', '205', '76', '677', '863', '211', '204', '832', '255', '90', '578', '625', '534', '27', '561', '505', '405', '568', '811', '556']
['542', '830', '522', '806', '356', '520', '101', '807', '847', '120', '129', '604', '849', '630', '264', '583', '206', '332', '560', '702']
['995', '899', '684', '958', '719', '758', '554', '993', '57', '545', '354', '339', '611', '277', '827', '926', '235', '263', '317', '865']
['781', '640', '998', '367', '718', '730', '928', '426', '272', '290', '889', '118', '83', '780', '893', '735', '892', '372', '470', '376']
['359', '94', '279', '346', '254', '75', '799', '399', '124', '322', '320', '319', '397', '580', '607', '606', '639', '956', '313', '394']
['128', '526', '663', '309', '52', '465', '250', '232', '571', '856', '162', '825', '252', '393', '431', '951', '916', '266', '371', '147']
['797', '986', '152', '445', '581', '196', '835', '10', '327', '660', '210', '710', '308', '657', '304', '760', '946', '673', '447', '793']
['115', '969', '696', '747', '649', '70', '428', '945', '894', '591', '67', '523', '175', '170', '501', '631', '858', '822', '112', '98']
['380', '871', '859', '789', '720', '567', '477', '53', '941', '258', '7', '388', '572', '508', '814', '137', '671', '552', '862', '538']
['95', '237', '759', '982', '453', '851', '379', '875', '42', '370', '736', '225', '375', '325', '46', '71', '3', '570', '595', '944']
['830', '129', '332', '520', '206', '583', '630', '264', '101', '522', '560', '807', '604', '120', '356', '806', '542', '849', '702', '847']
['609', '553', '26', '716', '256', '562', '907', '564', '475', '33', '134', '188', '221', '81', '224', '150', '449', '45', '960', '374']
['949', '994', '77', '887', '222', '687', '478', '577', '852', '407', '908', '233', '915', '12', '278', '314', '955', '55', '464', '837']
['576', '669', '37', '939', '476', '692', '965', '853', '931', '208', '884', '880', '674', '938', '709', '963', '382', '440', '733', '268']
['477', '567', '862', '137', '7', '258', '552', '508', '53', '859', '380', '789', '814', '671', '871', '388', '720', '538', '941', '572']
['885', '984', '420', '530', '425', '228', '902', '84', '983', '303', '755', '299', '220', '158', '670', '796', '707', '454', '19', '608']
['326', '584', '136', '948', '176', '741', '527', '143', '311', '802', '63', '481', '850', '739', '414', '748', '189', '156', '957', '462']
['329', '816', '448', '991', '655', '288', '418', '344', '273', '31', '335', '996', '491', '905', '531', '305', '980', '65', '697', '330']
['206', '520', '356', '101', '847', '830', '522', '604', '583', '702', '630', '542', '120', '849', '806', '332', '264', '129', '560', '807']
['544', '700', '110', '489', '786', '932', '540', '722', '0', '968', '623', '753', '455', '315', '857', '627', '519', '163', '294', '226']
['212', '654', '704', '474', '551', '421', '246', '35', '764', '498', '433', '97', '32', '424', '130', '366', '192', '146', '950', '662']
['899', '865', '235', '317', '958', '263', '545', '926', '339', '719', '995', '57', '554', '354', '684', '827', '277', '611', '758', '993']
['917', '818', '102', '229', '417', '936', '427', '149', '181', '239', '438', '116', '105', '728', '652', '593', '362', '603', '103', '614']
['338', '125', '934', '972', '257', '619', '864', '51', '59', '484', '586', '43', '798', '873', '978', '191', '182', '708', '261', '738']
['580', '346', '320', '254', '799', '956', '607', '279', '322', '319', '639', '359', '94', '124', '397', '394', '313', '606', '75', '399']
['602', '883', '521', '801', '645', '217', '901', '259', '34', '422', '219', '589', '342', '466', '378', '66', '679', '348', '402', '548']
['276', '245', '301', '509', '139', '582', '14', '985', '404', '872', '202', '131', '216', '594', '815', '836', '637', '406', '964', '904']
['599', '336', '13', '752', '776', '817', '29', '242', '48', '50', '385', '460', '472', '701', '248', '350', '56', '517', '392', '300']
['720', '508', '871', '137', '7', '538', '258', '552', '380', '671', '567', '477', '814', '789', '572', '941', '53', '859', '388', '862']
['410', '977', '942', '450', '459', '688', '641', '321', '444', '21', '86', '383', '937', '790', '774', '890', '775', '795', '541', '667']
['439', '482', '974', '933', '456', '144', '922', '209', '821', '400', '843', '318', '528', '275', '616', '340', '518', '60', '751', '108']
['299', '608', '707', '670', '228', '885', '425', '796', '220', '984', '454', '19', '158', '84', '530', '902', '755', '983', '303', '420']
['791', '703', '879', '834', '785', '927', '289', '721', '537', '831', '416', '91', '471', '24', '286', '598', '869', '58', '676', '913']
['408', '230', '961', '157', '514', '624', '195', '47', '243', '632', '172', '585', '992', '725', '713', '126', '446', '706', '73', '161']
['741', '850', '462', '802', '143', '136', '527', '156', '948', '481', '957', '739', '63', '584', '326', '189', '414', '311', '748', '176']
['373', '547', '574', '398', '310', '539', '976', '457', '390', '280', '635', '17', '168', '868', '643', '194', '218', '127', '690', '732']
['263', '339', '277', '317', '611', '827', '926', '545', '235', '758', '995', '899', '993', '354', '684', '865', '57', '719', '958', '554']
['902', '220', '420', '84', '755', '530', '796', '299', '707', '984', '19', '454', '425', '158', '983', '303', '608', '670', '885', '228']
['667', '459', '774', '641', '21', '890', '383', '321', '790', '450', '541', '410', '937', '977', '444', '795', '86', '775', '688', '942']
['489', '519', '315', '110', '968', '857', '627', '623', '700', '226', '786', '294', '455', '0', '932', '722', '544', '163', '540', '753']
['223', '6', '819', '559', '888', '495', '653', '930', '870', '391', '566', '782', '647', '503', '468', '82', '999', '451', '668', '215']
['869', '24', '913', '289', '879', '537', '286', '785', '791', '91', '58', '831', '721', '471', '416', '834', '676', '703', '598', '927']
['948', '527', '462', '481', '802', '63', '414', '311', '136', '189', '741', '326', '143', '584', '156', '748', '957', '739', '850', '176']
['709', '669', '208', '692', '440', '476', '733', '965', '938', '576', '268', '884', '674', '963', '939', '382', '931', '880', '853', '37']
['241', '49', '109', '820', '535', '23', '18', '429', '621', '387', '911', '123', '962', '967', '119', '298', '882', '401', '935', '717']
['771', '750', '20', '959', '164', '358', '504', '900', '369', '823', '297', '331', '500', '507', '1', '423', '78', '64', '686', '68']
['500', '507', '358', '331', '423', '369', '771', '750', '164', '1', '686', '959', '900', '823', '504', '68', '20', '64', '78', '297']
['343', '744', '777', '813', '675', '389', '874', '496', '838', '953', '74', '881', '93', '699', '381', '159', '99', '184', '698', '265']
['281', '618', '483', '207', '345', '39', '227', '201', '563', '140', '824', '897', '947', '695', '403', '87', '550', '651', '419', '193']
['114', '295', '409', '512', '981', '737', '178', '952', '766', '251', '293', '44', '138', '328', '283', '113', '145', '587', '186', '169']
['193', '651', '947', '550', '824', '403', '87', '419', '345', '897', '227', '618', '563', '140', '39', '281', '207', '201', '695', '483']
['411', '763', '337', '341', '353', '333', '442', '435', '867', '533', '767', '5', '629', '213', '742', '395', '434', '773', '845', '840']
['891', '914', '854', '510', '844', '443', '436', '558', '590', '569', '943', '896', '683', '307', '231', '2', '529', '485', '575', '104']
['206', '522', '332', '630', '356', '542', '129', '583', '847', '264', '849', '120', '560', '807', '520', '702', '101', '806', '830', '604']
['318', '275', '482', '439', '108', '974', '821', '922', '843', '518', '144', '751', '60', '616', '400', '340', '209', '933', '456', '528']
['789', '814', '871', '508', '552', '538', '567', '258', '7', '671', '380', '477', '859', '137', '941', '388', '572', '720', '53', '862']
['387', '123', '298', '401', '109', '119', '717', '962', '241', '882', '49', '429', '967', '621', '935', '23', '820', '18', '535', '911']
['67', '523', '501', '747', '858', '591', '170', '945', '98', '175', '969', '631', '696', '822', '115', '894', '112', '70', '428', '649']
['329', '996', '65', '816', '418', '288', '905', '697', '448', '273', '655', '305', '31', '491', '991', '344', '980', '330', '335', '531']
['655', '65', '996', '448', '31', '905', '418', '980', '531', '305', '344', '816', '491', '288', '273', '697', '991', '329', '335', '330']
['518', '60', '821', '340', '318', '108', '439', '275', '933', '922', '974', '843', '209', '144', '528', '482', '400', '751', '456', '616']
['456', '144', '518', '400', '340', '209', '60', '821', '974', '843', '439', '922', '275', '318', '616', '482', '108', '751', '933', '528']
['347', '909', '694', '876', '714', '842', '368', '36', '486', '617', '682', '492', '260', '971', '487', '918', '828', '271', '167', '723']
['396', '38', '642', '921', '740', '605', '975', '133', '107', '833', '62', '69', '22', '729', '685', '306', '803', '525', '646', '756']
['752', '48', '13', '776', '460', '472', '242', '50', '300', '336', '392', '56', '599', '385', '350', '517', '29', '817', '248', '701']
['521', '548', '34', '883', '801', '466', '589', '679', '348', '402', '378', '602', '342', '217', '645', '422', '259', '901', '219', '66']
['738', '261', '182', '191', '978', '586', '338', '43', '798', '873', '708', '972', '125', '59', '864', '484', '934', '619', '257', '51']
['410', '977', '942', '775', '641', '795', '444', '937', '890', '321', '541', '459', '383', '667', '774', '790', '450', '86', '688', '21']
['572', '388', '380', '814', '871', '789', '720', '552', '258', '941', '137', '477', '671', '508', '53', '862', '859', '567', '7', '538']
['346', '254', '580', '399', '799', '397', '606', '94', '319', '639', '320', '75', '313', '124', '607', '279', '394', '956', '359', '322']
['542', '520', '630', '830', '129', '702', '101', '206', '332', '849', '847', '356', '604', '120', '806', '560', '522', '807', '583', '264']
['131', '276', '404', '985', '815', '872', '301', '139', '245', '406', '582', '637', '594', '216', '904', '836', '964', '509', '202', '14']
['517', '242', '50', '817', '752', '300', '599', '56', '460', '29', '701', '776', '13', '248', '48', '385', '336', '392', '472', '350']
['157', '446', '632', '725', '172', '514', '624', '47', '408', '706', '585', '243', '195', '961', '713', '230', '126', '161', '992', '73']
['427', '116', '103', '614', '181', '603', '652', '149', '936', '105', '593', '102', '229', '362', '417', '818', '239', '917', '438', '728']
['692', '963', '440', '965', '37', '880', '939', '674', '576', '853', '709', '669', '268', '733', '476', '931', '208', '382', '938', '884']
['559', '391', '6', '930', '653', '82', '888', '782', '495', '503', '668', '647', '870', '451', '215', '819', '223', '999', '468', '566']
['627', '722', '932', '226', '857', '315', '489', '455', '519', '786', '163', '753', '540', '110', '700', '623', '0', '294', '544', '968']
['814', '862', '671', '508', '720', '859', '789', '258', '477', '137', '871', '53', '538', '380', '7', '552', '941', '567', '572', '388']
['756', '22', '642', '803', '69', '396', '525', '975', '107', '62', '306', '646', '740', '685', '133', '729', '833', '921', '605', '38']
['391', '223', '668', '819', '559', '6', '653', '503', '468', '566', '647', '930', '782', '870', '495', '999', '215', '451', '82', '888']
['373', '539', '17', '868', '690', '398', '218', '547', '310', '127', '194', '643', '732', '390', '976', '280', '574', '457', '168', '635']
['591', '501', '696', '969', '175', '112', '70', '822', '858', '649', '894', '428', '747', '67', '115', '945', '170', '523', '631', '98']
['491', '816', '335', '344', '655', '273', '991', '418', '330', '305', '905', '288', '531', '31', '448', '329', '65', '697', '980', '996']
['816', '491', '65', '329', '305', '31', '288', '905', '531', '996', '980', '273', '697', '448', '991', '335', '655', '418', '330', '344']
['317', '277', '993', '827', '758', '57', '719', '545', '865', '684', '899', '263', '235', '995', '339', '554', '354', '611', '926', '958']
['820', '119', '123', '241', '23', '387', '967', '429', '882', '717', '935', '18', '911', '401', '962', '109', '49', '298', '535', '621']
['162', '571', '825', '371', '465', '128', '232', '431', '52', '856', '916', '393', '663', '147', '266', '526', '951', '309', '250', '252']
['169', '138', '587', '512', '283', '295', '981', '409', '114', '766', '178', '113', '186', '44', '328', '737', '952', '293', '251', '145']
['995', '958', '827', '354', '926', '545', '611', '263', '719', '899', '758', '339', '317', '277', '865', '993', '235', '554', '684', '57']
['416', '676', '471', '703', '289', '927', '721', '791', '879', '913', '24', '537', '831', '785', '286', '834', '598', '58', '91', '869']
['863', '505', '405', '556', '832', '27', '90', '211', '568', '677', '255', '561', '578', '625', '76', '811', '205', '534', '783', '204']
['473', '165', '214', '141', '693', '253', '269', '659', '620', '954', '511', '866', '592', '924', '490', '644', '234', '787', '664', '79']
['770', '316', '829', '4', '413', '198', '745', '502', '940', '691', '203', '665', '11', '555', '910', '355', '613', '810', '365', '461']
['639', '607', '320', '322', '94', '394', '75', '124', '359', '956', '606', '313', '397', '346', '799', '399', '279', '254', '319', '580']
['925', '929', '452', '636', '804', '536', '100', '153', '160', '772', '274', '705', '596', '179', '377', '106', '185', '800', '656', '190']
['864', '59', '708', '798', '257', '972', '51', '338', '182', '934', '873', '125', '978', '586', '261', '619', '191', '43', '484', '738']
['855', '291', '360', '361', '650', '906', '987', '886', '808', '633', '199', '357', '412', '989', '754', '877', '187', '601', '565', '743']
['843', '751', '518', '144', '974', '275', '318', '60', '821', '439', '400', '482', '616', '922', '209', '528', '933', '340', '108', '456']
['301', '509', '245', '964', '216', '202', '815', '14', '139', '836', '637', '985', '276', '594', '404', '904', '582', '406', '872', '131']
['38', '729', '306', '756', '62', '740', '22', '69', '642', '685', '646', '833', '107', '921', '525', '133', '396', '975', '803', '605']
['953', '813', '93', '675', '74', '698', '874', '699', '838', '343', '496', '184', '99', '881', '389', '777', '159', '265', '744', '381']
['663', '252', '431', '309', '465', '232', '393', '916', '128', '951', '371', '825', '526', '52', '250', '571', '856', '266', '147', '162']
['273', '418', '491', '305', '816', '329', '335', '905', '65', '531', '991', '655', '448', '288', '344', '330', '697', '31', '980', '996']
['408', '585', '713', '195', '126', '632', '243', '725', '514', '172', '47', '624', '230', '157', '446', '961', '73', '161', '992', '706']
['855', '886', '987', '808', '877', '357', '906', '187', '743', '650', '360', '412', '291', '754', '633', '199', '565', '361', '601', '989']
['951', '162', '431', '250', '393', '128', '266', '571', '147', '825', '526', '371', '465', '856', '916', '309', '232', '663', '252', '52']
['460', '50', '599', '300', '701', '517', '242', '336', '817', '752', '56', '13', '48', '350', '472', '248', '776', '392', '29', '385']
['663', '252', '309', '162', '250', '856', '128', '266', '465', '571', '916', '371', '431', '393', '825', '526', '951', '147', '52', '232']
['694', '486', '487', '167', '876', '271', '36', '260', '714', '682', '368', '617', '842', '971', '909', '918', '723', '828', '492', '347']
['517', '13', '817', '392', '242', '56', '48', '776', '350', '29', '385', '50', '599', '752', '300', '248', '701', '336', '472', '460']
['596', '804', '536', '185', '190', '636', '929', '106', '452', '656', '100', '377', '160', '179', '705', '800', '274', '925', '772', '153']
['306', '525', '685', '729', '740', '756', '975', '833', '38', '69', '605', '133', '642', '22', '646', '803', '62', '921', '396', '107']
