20
25
['18', '44', '74', '99', '102', '135', '171', '193', '219', '230', '268', '281', '315', '348', '352', '392', '401', '425', '467', '490']
['1', '26', '54', '79', '104', '141', '163', '198', '210', '244', '263', '292', '306', '327', '363', '379', '404', '435', '452', '492']
['24', '38', '55', '84', '114', '130', '155', '194', '219', '249', '250', '290', '308', '333', '371', '387', '419', '437', '470', '499']
['4', '48', '51', '83', '112', '147', '151', '186', '202', '237', '266', '278', '304', '329', '357', '390', '417', '442', '451', '498']
['4', '37', '57', '76', '104', '143', '153', '179', '204', '233', '271', '283', '305', '348', '362', '395', '422', '435', '471', '485']
['14', '41', '54', '77', '116', '132', '154', '181', '210', '229', '271', '295', '323', '339', '351', '399', '407', '426', '468', '491']
['4', '25', '66', '75', '122', '138', '156', '179', '208', '233', '250', '283', '312', '345', '353', '377', '414', '434', '456', '486']
['16', '27', '53', '86', '106', '130', '173', '187', '204', '243', '271', '293', '310', '330', '356', '396', '423', '425', '454', '491']
['20', '41', '66', '86', '115', '136', '156', '178', '216', '232', '260', '292', '306', '345', '354', '382', '404', '428', '471', '487']
['23', '46', '57', '87', '118', '136', '174', '187', '214', '227', '255', '293', '307', '326', '370', '388', '412', '447', '466', '478']
['9', '30', '64', '84', '105', '127', '172', '184', '209', '226', '255', '282', '304', '327', '356', '394', '417', '437', '465', '489']
['24', '34', '57', '96', '124', '133', '167', '186', '224', '247', '265', '280', '315', '335', '359', '378', '420', '438', '462', '487']
['23', '36', '72', '96', '123', '126', '158', '183', '212', '232', '252', '296', '322', '347', '354', '391', '411', '441', '471', '495']
['0', '36', '73', '85', '108', '149', '164', '176', '222', '244', '261', '283', '301', '327', '353', '397', '410', '430', '451', '476']
['0', '48', '69', '83', '113', '147', '156', '180', '219', '229', '259', '290', '322', '331', '358', '398', '405', '430', '469', '482']
['3', '42', '64', '96', '100', '135', '161', '199', '221', '246', '256', '291', '316', '328', '355', '395', '405', '430', '468', '491']
['8', '47', '52', '91', '124', '128', '173', '189', '222', '235', '254', '292', '316', '343', '358', '398', '401', '444', '461', '497']
['13', '29', '62', '85', '105', '141', '156', '196', '224', '247', '268', '290', '319', '334', '363', '379', '415', '436', '452', '491']
['13', '25', '60', '97', '102', '133', '159', '180', '215', '233', '269', '292', '323', '341', '369', '389', '424', '442', '470', '484']
['15', '42', '52', '77', '105', '143', '168', '192', '203', '229', '250', '299', '301', '344', '350', '381', '422', '425', '466', '499']
['23', '41', '58', '89', '111', '149', '172', '178', '219', '237', '251', '286', '304', '346', '354', '387', '400', '436', '466', '491']
['0', '35', '54', '98', '118', '131', '174', '187', '220', '232', '251', '291', '303', '335', '372', '389', '411', '443', '461', '483']
['18', '29', '59', '99', '122', '146', '164', '186', '212', '230', '274', '277', '317', '333', '370', '389', '406', '443', '466', '490']
['23', '42', '72', '88', '115', '134', '150', '177', '222', '231', '256', '293', '314', '331', '372', '387', '418', '440', '466', '476']
['10', '32', '56', '81', '112', '145', '160', '179', '206', '242', '251', '282', '319', '325', '359', '386', '401', '438', '453', '482']
['15', '27', '57', '78', '110', '138', '151', '199', '216', '236', '265', '298', '320', '345', '351', '392', '423', '447', '450', '494']
['15', '44', '68', '84', '103', '140', '166', '180', '218', '248', '257', '286', '312', '347', '370', '383', '407', '432', '465', '476']
['5', '46', '69', '97', '104', '141', '158', '194', '224', '244', '273', '291', '322', '333', '370', '375', '420', '432', '466', '491']
['7', '28', '56', '77', '124', '130', '150', '184', '223', '228', '273', '298', '318', '334', '354', '397', '400', '443', '453', '489']
['5', '47', '68', '96', '122', '130', '161', '186', '212', '239', '268', '298', '304', '331', '353', '387', '401', '430', '473', '496']
['4', '26', '50', '81', '105', '132', '158', '184', '204', '227', '260', '289', '312', '327', '363', '391', '411', '429', '462', '491']
['17', '40', '65', '84', '106', '128', '154', '197', '217', '229', '265', '277', '309', '342', '351', '380', '405', '430', '452', '482']
['7', '49', '60', '77', '114', '137', '172', '185', '221', '233', '267', '289', '302', '334', '365', '386', '400', '445', '461', '483']
['17', '25', '69', '85', '116', '149', '170', '181', '223', '233', '262', '284', '320', '334', '357', '396', '400', '438', '471', '491']
['9', '26', '74', '77', '108', '125', '162', '178', '212', '229', '260', '296', '310', '344', '372', '381', '403', '434', '469', '498']
['12', '31', '64', '79', '115', '143', '171', '175', '223', '227', '260', '287', '308', '347', '358', '377', '422', '436', '461', '492']
['12', '37', '54', '77', '115', '147', '173', '194', '220', '249', '272', '282', '304', '345', '352', '396', '422', '443', '457', '498']
['3', '48', '61', '91', '121', '139', '165', '177', '215', '247', '272', '298', '312', '339', '355', '389', '406', '434', '456', '499']
['21', '42', '59', '79', '107', '132', '164', '188', '209', '246', '252', '284', '300', '330', '373', '396', '409', '447', '461', '496']
['13', '40', '54', '90', '112', '133', '158', '193', '209', '232', '266', '290', '319', '333', '366', '397', '423', '439', '452', '477']
['24', '45', '61', '86', '103', '130', '173', '180', '213', '228', '265', '293', '302', '335', '370', '382', '409', '441', '468', '496']
['18', '31', '71', '78', '124', '126', '167', '184', '212', '235', '274', '284', '317', '330', '355', '382', '410', '446', '454', '485']
['1', '48', '61', '93', '116', '132', '157', '179', '218', '233', '269', '278', '309', '339', '371', '394', '412', '435', '450', '478']
['12', '40', '71', '93', '124', '138', '150', '181', '202', '236', '274', '295', '302', '341', '373', '380', '408', '431', '469', '498']
['12', '43', '60', '93', '105', '130', '173', '182', '206', '237', '270', '286', '324', '340', '354', '389', '412', '427', '459', '489']
['18', '35', '58', '79', '118', '142', '164', '188', '209', '249', '263', '283', '303', '342', '357', '377', '403', '440', '467', '496']
['13', '36', '62', '97', '118', '145', '168', '191', '202', '225', '259', '293', '319', '339', '350', '390', '403', '430', '468', '497']
['11', '36', '59', '76', '101', '149', '156', '180', '208', '249', '250', '297', '322', '328', '354', '378', '401', '440', '467', '486']
['18', '31', '65', '87', '116', '132', '169', '197', '212', '236', '253', '278', '305', '329', '355', '391', '422', '447', '467', '492']
['0', '37', '61', '93', '113', '141', '151', '191', '219', '225', '258', '280', '309', '326', '369', '391', '404', '428', '464', '491']
['4', '46', '71', '98', '123', '149', '161', '192', '208', '225', '262', '298', '317', '337', '363', '377', '422', '439', '464', '489']
['12', '25', '71', '90', '100', '129', '162', '179', '200', '225', '262', '289', '302', '332', '371', '399', '415', '443', '450', '495']
['24', '47', '61', '99', '114', '138', '152', '189', '207', '244', '267', '276', '322', '339', '353', '393', '401', '447', '456', '483']
['24', '47', '74', '83', '118', '144', '157', '183', '222', '227', '272', '280', '319', '338', '351', '399', '417', '438', '454', '488']
['12', '35', '57', '99', '117', '133', '151', '178', '218', '246', '259', '281', '321', '331', '363', '376', '420', '447', '461', '486']
['21', '49', '57', '97', '120', '143', '167', '197', '220', '239', '257', '296', '315', '335', '373', '376', '416', '440', '462', '499']
['9', '37', '56', '86', '110', '128', '166', '187', '207', '228', '265', '297', '320', '345', '360', '399', '423', '447', '465', '490']
['16', '37', '51', '79', '102', '145', '161', '197', '223', '246', '259', '281', '302', '336', '374', '383', '401', '431', '456', '498']
['11', '27', '56', '95', '121', '139', '169', '180', '219', '234', '274', '277', '300', '338', '355', '390', '400', '449', '450', '491']
['6', '43', '57', '80', '122', '127', '150', '195', '204', '243', '254', '284', '323', '339', '364', '381', '402', '434', '451', '484']
['23', '36', '74', '90', '120', '138', '161', '186', '201', '241', '262', '299', '313', '349', '367', '398', '424', '435', '450', '477']
['24', '36', '52', '92', '101', '147', '154', '193', '220', '245', '272', '290', '304', '333', '360', '377', '400', '441', '461', '485']
['2', '42', '63', '89', '109', '141', '166', '187', '213', '233', '262', '280', '310', '326', '354', '393', '409', '434', '464', '490']
['6', '40', '65', '81', '119', '134', '153', '176', '220', '229', '256', '284', '309', '344', '368', '379', '413', '433', '466', '487']
['1', '25', '53', '95', '110', '136', '166', '196', '200', '232', '250', '280', '303', '339', '361', '383', '419', '430', '462', '491']
['8', '38', '53', '83', '103', '131', '168', '181', '211', '236', '261', '286', '309', '333', '350', '388', '406', '432', '466', '495']
['21', '33', '74', '89', '105', '142', '163', '199', '203', '230', '270', '289', '323', '330', '350', '378', '404', '442', '455', '479']
['0', '49', '69', '98', '105', '144', '174', '195', '208', '249', '268', '284', '300', '325', '365', '388', '419', '446', '455', '477']
['0', '41', '64', '82', '124', '142', '170', '192', '207', '242', '266', '287', '311', '343', '355', '380', '411', '431', '461', '483']
['15', '39', '59', '87', '100', '145', '167', '182', '223', '234', '270', '283', '302', '327', '366', '390', '413', '439', '460', '498']
['10', '38', '58', '85', '113', '145', '172', '183', '207', '228', '264', '277', '314', '345', '350', '387', '415', '438', '454', '483']
['6', '46', '63', '92', '120', '149', '158', '182', '212', '236', '264', '299', '312', '333', '369', '398', '409', '426', '456', '482']
['5', '25', '63', '96', '117', '146', '160', '176', '218', '227', '264', '277', '310', '336', '353', '381', '417', '443', '471', '478']
['1', '40', '71', '78', '109', '125', '160', '191', '212', '241', '252', '285', '307', '341', '364', '382', '413', '445', '450', '487']
['21', '47', '59', '97', '111', '133', '170', '197', '214', '246', '265', '283', '316', '337', '372', '396', '408', '445', '467', '482']
['2', '42', '64', '86', '122', '131', '159', '181', '206', '237', '251', '294', '306', '344', '356', '381', '402', '429', '473', '476']
['7', '40', '53', '87', '117', '129', '169', '198', '216', '232', '274', '286', '318', '332', '371', '386', '416', '435', '470', '476']
['22', '26', '74', '94', '100', '139', '160', '178', '212', '245', '254', '297', '323', '328', '364', '395', '423', '436', '450', '475']
['11', '41', '74', '87', '105', '130', '158', '181', '205', '232', '251', '293', '315', '327', '361', '380', '409', '438', '455', '475']
['21', '36', '60', '87', '102', '127', '151', '195', '209', '236', '250', '289', '301', '349', '362', '380', '410', '439', '465', '477']
['1', '40', '62', '96', '112', '137', '162', '185', '219', '246', '250', '277', '305', '345', '357', '398', '407', '431', '452', '480']
['15', '26', '68', '78', '115', '132', '151', '195', '205', '233', '255', '297', '321', '340', '364', '376', '415', '427', '456', '483']
['1', '49', '71', '98', '109', '148', '152', '189', '207', '242', '254', '278', '320', '346', '364', '377', '401', '430', '451', '485']
['12', '25', '57', '75', '108', '143', '151', '185', '214', '228', '251', '288', '300', '325', '356', '381', '403', '436', '472', '484']
['5', '26', '72', '98', '114', '127', '160', '176', '224', '231', '257', '278', '303', '327', '363', '386', '415', '444', '474', '482']
['9', '48', '56', '98', '113', '149', '160', '183', '207', '246', '268', '296', '317', '340', '363', '387', '406', '434', '453', '494']
['24', '32', '69', '77', '105', '135', '169', '198', '204', '245', '269', '284', '311', '347', '365', '397', '413', '436', '453', '487']
['3', '30', '56', '93', '121', '135', '166', '177', '220', '247', '261', '289', '304', '330', '372', '397', '415', '439', '468', '483']
['3', '49', '73', '95', '101', '129', '156', '191', '220', '237', '262', '293', '302', '343', '362', '391', '419', '430', '461', '499']
['15', '43', '53', '95', '120', '135', '159', '196', '217', '225', '266', '281', '304', '325', '369', '388', '402', '430', '457', '483']
['14', '32', '62', '81', '122', '138', '174', '182', '209', '234', '267', '288', '306', '343', '352', '391', '414', '445', '450', '496']
['21', '28', '70', '78', '113', '148', '163', '179', '210', '241', '261', '299', '318', '326', '360', '385', '406', '434', '467', '478']
['19', '38', '73', '91', '109', '127', '169', '180', '206', '249', '273', '288', '323', '326', '355', '376', '420', '441', '466', '478']
['9', '29', '69', '75', '121', '138', '158', '195', '220', '230', '261', '294', '320', '342', '355', '390', '424', '426', '469', '497']
['17', '36', '53', '78', '117', '145', '157', '183', '206', '237', '269', '276', '316', '333', '365', '379', '421', '437', '468', '482']
['12', '28', '71', '96', '119', '146', '173', '189', '219', '231', '271', '293', '305', '341', '356', '394', '404', '444', '460', '484']
['14', '45', '59', '97', '106', '148', '155', '191', '211', '249', '271', '295', '309', '329', '367', '378', '402', '443', '453', '481']
['9', '31', '70', '81', '121', '136', '164', '181', '200', '245', '256', '281', '324', '329', '354', '389', '410', '434', '452', '479']
['4', '37', '60', '85', '114', '149', '171', '198', '214', '233', '267', '276', '324', '338', '351', '391', '410', '430', '460', '478']
['23', '44', '74', '90', '102', '127', '158', '179', '210', '228', '253', '298', '311', '342', '360', '389', '401', '425', '459', '496']
['24', '35', '59', '84', '117', '135', '170', '193', '211', '230', '255', '298', '306', '335', '365', '388', '415', '428', '473', '477']
['23', '40', '53', '97', '107', '139', '161', '182', '213', '233', '274', '278', '319', '329', '350', '387', '403', '445', '456', '490']
['15', '46', '52', '92', '117', '125', '157', '185', '212', '235', '269', '293', '312', '346', '356', '397', '421', '449', '450', '491']
['15', '40', '56', '96', '105', '145', '159', '185', '209', '249', '265', '287', '304', '349', '361', '384', '410', '427', '455', '489']
['23', '41', '55', '95', '111', '130', '171', '196', '223', '231', '254', '285', '308', '329', '354', '399', '400', '448', '466', '492']
['7', '43', '70', '75', '102', '138', '163', '188', '212', '246', '251', '294', '312', '344', '353', '393', '423', '442', '461', '496']
['4', '34', '60', '76', '123', '125', '168', '175', '224', '244', '261', '282', '302', '342', '371', '385', '408', '431', '472', '497']
['23', '34', '56', '92', '118', '134', '156', '179', '218', '241', '251', '293', '312', '338', '365', '393', '420', '431', '468', '477']
['23', '41', '62', '90', '102', '129', '159', '181', '206', '232', '266', '282', '319', '326', '369', '380', '408', '427', '459', '485']
['6', '33', '73', '75', '103', '137', '171', '177', '208', '246', '274', '279', '312', '326', '350', '377', '403', '434', '465', '475']
['18', '34', '69', '88', '102', '133', '167', '176', '215', '226', '268', '288', '309', '330', '350', '392', '406', '431', '462', '475']
['18', '26', '68', '75', '123', '126', '154', '185', '206', '238', '254', '278', '313', '338', '350', '378', '423', '446', '453', '490']
['13', '34', '66', '79', '116', '129', '157', '185', '220', '248', '266', '283', '303', '327', '368', '390', '416', '444', '465', '482']
['0', '40', '53', '92', '116', '134', '158', '180', '220', '228', '253', '298', '309', '344', '354', '388', '423', '428', '454', '491']
['1', '25', '64', '78', '122', '125', '154', '180', '204', '228', '265', '291', '316', '347', '369', '397', '416', '425', '456', '480']
['20', '30', '51', '95', '115', '144', '160', '188', '211', '227', '263', '275', '313', '335', '362', '397', '421', '441', '469', '490']
['11', '48', '55', '87', '119', '147', '170', '192', '215', '225', '266', '290', '316', '341', '358', '375', '411', '428', '467', '480']
['18', '26', '53', '84', '103', '129', '151', '199', '203', '245', '261', '298', '323', '341', '366', '382', '405', '430', '474', '496']
['1', '49', '73', '86', '107', '133', '163', '179', '223', '237', '268', '292', '304', '345', '371', '398', '408', '439', '461', '492']
['11', '33', '65', '92', '118', '133', '157', '196', '224', '249', '272', '284', '315', '339', '355', '379', '413', '440', '468', '498']
['2', '49', '61', '98', '114', '131', '157', '181', '208', '246', '269', '275', '305', '347', '367', '389', '423', '444', '461', '489']
['6', '46', '55', '91', '108', '149', '157', '187', '219', '242', '273', '281', '317', '326', '361', '383', '400', '426', '453', '486']
['22', '37', '68', '96', '118', '136', '172', '194', '203', '244', '262', '299', '314', '339', '372', '391', '409', '430', '469', '478']
['15', '44', '60', '93', '115', '137', '157', '178', '223', '240', '266', '284', '321', '331', '372', '377', '410', '438', '451', '499']
['13', '45', '60', '84', '113', '130', '170', '185', '212', '247', '274', '289', '309', '343', '359', '380', '418', '425', '463', '484']
['13', '29', '52', '96', '111', '143', '150', '193', '203', '247', '255', '288', '300', '325', '373', '394', '402', '441', '472', '493']
['10', '38', '52', '85', '110', '125', '173', '188', '205', '248', '266', '298', '318', '328', '372', '380', '413', '442', '455', '489']
['18', '40', '66', '82', '124', '144', '174', '175', '223', '225', '252', '278', '314', '333', '354', '396', '416', '449', '457', '499']
['17', '46', '60', '77', '117', '135', '153', '196', '214', '238', '252', '290', '309', '328', '364', '399', '406', '442', '465', '480']
['19', '25', '64', '78', '119', '140', '163', '183', '221', '227', '269', '288', '317', '339', '354', '399', '424', '434', '458', '489']
['12', '43', '54', '85', '122', '148', '163', '198', '204', '245', '272', '286', '312', '343', '363', '388', '404', '431', '452', '485']
['5', '35', '68', '96', '123', '138', '173', '199', '215', '231', '267', '280', '310', '345', '351', '386', '404', '432', '471', '492']
['19', '38', '70', '89', '102', '147', '161', '187', '210', '230', '265', '290', '316', '335', '374', '394', '415', '438', '456', '494']
['5', '36', '67', '96', '110', '144', '154', '179', '222', '229', '258', '283', '320', '339', '363', '376', '423', '433', '451', '484']
['3', '41', '56', '90', '118', '142', '171', '179', '203', '231', '270', '281', '312', '334', '351', '382', '422', '441', '459', '475']
['21', '34', '61', '82', '123', '127', '174', '188', '200', '234', '255', '292', '303', '335', '367', '381', '415', '437', '457', '484']
['22', '47', '61', '83', '119', '127', '174', '179', '216', '230', '259', '297', '315', '336', '360', '390', '410', '432', '461', '489']
['1', '47', '69', '86', '108', '133', '171', '195', '203', '228', '253', '285', '317', '341', '359', '390', '414', '440', '453', '480']
['15', '44', '66', '93', '104', '133', '158', '175', '211', '225', '256', '276', '305', '347', '361', '386', '407', '438', '463', '494']
['18', '38', '71', '99', '115', '134', '160', '176', '211', '236', '250', '293', '305', '341', '359', '376', '414', '432', '461', '492']
['1', '39', '68', '80', '106', '149', '169', '194', '208', '245', '250', '276', '309', '334', '365', '376', '415', '428', '465', '494']
['14', '34', '69', '88', '101', '135', '152', '197', '210', '225', '251', '279', '320', '349', '359', '398', '422', '446', '465', '488']
['6', '47', '68', '81', '100', '141', '172', '177', '216', '236', '269', '296', '321', '332', '355', '386', '416', '427', '463', '494']
['4', '29', '63', '93', '100', '132', '174', '191', '214', '233', '250', '280', '322', '333', '356', '383', '404', '449', '467', '499']
['4', '39', '58', '94', '114', '141', '168', '189', '206', '227', '258', '286', '306', '330', '353', '388', '405', '446', '468', '483']
['12', '33', '59', '92', '104', '125', '162', '177', '202', '227', '273', '277', '318', '347', '364', '397', '400', '445', '463', '482']
['17', '25', '62', '89', '119', '128', '165', '191', '224', '239', '260', '281', '320', '338', '353', '376', '409', '448', '453', '492']
['10', '32', '60', '81', '119', '125', '152', '189', '221', '235', '250', '298', '310', '342', '353', '398', '406', '428', '459', '492']
['19', '37', '50', '75', '114', '133', '154', '192', '202', '244', '273', '296', '303', '348', '374', '384', '402', '436', '458', '493']
['10', '28', '62', '92', '102', '133', '166', '184', '223', '240', '268', '279', '310', '325', '372', '380', '422', '435', '450', '490']
['19', '25', '73', '84', '115', '143', '158', '190', '203', '227', '264', '293', '312', '341', '365', '375', '414', '437', '470', '477']
['16', '41', '69', '99', '100', '128', '167', '197', '202', '245', '263', '289', '305', '344', '351', '397', '418', '438', '459', '476']
['24', '43', '66', '81', '115', '146', '160', '175', '212', '241', '259', '279', '316', '343', '353', '390', '414', '426', '465', '496']
['7', '29', '72', '97', '124', '140', '153', '188', '209', '235', '265', '284', '301', '347', '373', '380', '421', '428', '463', '484']
['3', '49', '56', '83', '123', '144', '159', '180', '201', '244', '274', '292', '309', '328', '363', '388', '414', '441', '464', '492']
['15', '47', '73', '77', '119', '137', '173', '183', '200', '233', '251', '281', '319', '338', '350', '393', '413', '439', '470', '484']
['18', '40', '61', '97', '121', '139', '164', '188', '211', '235', '269', '284', '318', '348', '373', '397', '409', '437', '456', '481']
['11', '34', '74', '98', '123', '134', '167', '176', '222', '226', '264', '291', '324', '329', '365', '388', '404', '430', '473', '490']
['1', '49', '68', '99', '121', '128', '171', '199', '214', '246', '251', '299', '309', '334', '356', '389', '416', '443', '472', '494']
['23', '46', '52', '99', '124', '143', '156', '198', '215', '237', '262', '285', '308', '328', '353', '385', '418', '448', '471', '482']
['19', '46', '68', '82', '114', '140', '150', '191', '217', '231', '270', '291', '303', '346', '373', '381', '422', '437', '472', '488']
['13', '44', '62', '77', '105', '147', '168', '197', '203', '226', '270', '299', '321', '333', '372', '376', '420', '434', '468', '478']
['7', '28', '73', '97', '100', '138', '165', '191', '207', '247', '256', '291', '320', '345', '355', '394', '402', '437', '451', '497']
['2', '47', '65', '76', '118', '127', '169', '176', '203', '227', '257', '290', '314', '332', '358', '375', '402', '432', '470', '479']
['18', '46', '54', '92', '105', '137', '173', '190', '208', '239', '252', '291', '300', '339', '353', '389', '412', '434', '457', '487']
['15', '36', '63', '77', '101', '133', '168', '199', '204', '242', '255', '285', '321', '343', '363', '384', '412', '441', '460', '479']
['18', '45', '63', '76', '114', '139', '173', '186', '215', '244', '264', '298', '311', '345', '374', '376', '419', '433', '469', '487']
['7', '26', '58', '82', '114', '149', '155', '180', '204', '232', '268', '294', '304', '333', '366', '380', '407', '427', '452', '483']
['1', '38', '68', '77', '124', '147', '160', '175', '205', '234', '258', '298', '303', '328', '350', '379', '417', '449', '468', '485']
['16', '31', '52', '97', '118', '136', '173', '187', '202', '230', '267', '296', '303', '333', '369', '382', '419', '428', '471', '489']
['19', '41', '62', '84', '108', '149', '173', '178', '210', '239', '272', '291', '309', '326', '351', '397', '403', '438', '467', '477']
['11', '44', '64', '81', '116', '147', '151', '185', '209', '233', '271', '276', '308', '335', '363', '385', '419', '441', '457', '496']
['20', '31', '51', '76', '110', '145', '174', '198', '218', '244', '254', '278', '315', '343', '370', '382', '414', '439', '450', '486']
['10', '47', '54', '96', '115', '148', '170', '178', '216', '226', '254', '276', '314', '338', '368', '385', '412', '430', '470', '497']
['21', '42', '59', '83', '108', '139', '161', '175', '220', '249', '264', '292', '323', '346', '355', '392', '400', '446', '459', '486']
['13', '27', '57', '94', '116', '149', '168', '180', '220', '226', '261', '282', '307', '339', '350', '391', '417', '428', '467', '490']
['0', '31', '66', '95', '111', '134', '162', '183', '210', '244', '265', '287', '312', '334', '365', '397', '418', '435', '452', '488']
['8', '36', '61', '78', '116', '126', '171', '197', '216', '237', '273', '298', '312', '335', '353', '395', '419', '439', '460', '475']
['8', '31', '55', '91', '107', '136', '166', '177', '210', '229', '258', '289', '303', '348', '371', '378', '423', '436', '461', '475']
['3', '38', '67', '79', '116', '139', '155', '189', '224', '238', '268', '292', '301', '334', '367', '376', '404', '437', '453', '486']
['23', '27', '62', '97', '120', '130', '161', '195', '208', '237', '251', '276', '322', '337', '356', '385', '400', '434', '465', '498']
['20', '36', '60', '94', '110', '142', '151', '175', '220', '235', '258', '281', '302', '335', '353', '375', '401', '446', '470', '487']
['2', '44', '60', '86', '106', '130', '152', '193', '208', '233', '258', '292', '320', '328', '363', '390', '400', '430', '469', '484']
['0', '28', '63', '84', '119', '140', '152', '198', '221', '228', '273', '292', '316', '333', '363', '392', '421', '443', '470', '476']
['5', '41', '50', '85', '105', '143', '158', '197', '203', '230', '250', '291', '319', '348', '366', '381', '404', '443', '461', '489']
['1', '26', '50', '93', '116', '136', '151', '196', '208', '249', '273', '297', '307', '332', '355', '397', '407', '425', '461', '486']
['20', '40', '60', '76', '110', '148', '152', '182', '215', '227', '273', '281', '311', '344', '353', '387', '405', '427', '460', '477']
['10', '42', '68', '94', '119', '135', '173', '179', '202', '245', '262', '275', '306', '328', '366', '388', '402', '446', '465', '498']
['16', '47', '55', '89', '115', '131', '152', '198', '208', '236', '253', '282', '321', '337', '370', '394', '416', '444', '466', '499']
['20', '37', '52', '93', '109', '146', '157', '177', '202', '248', '272', '278', '312', '332', '368', '396', '402', '428', '465', '480']
['5', '31', '62', '94', '114', '146', '153', '191', '217', '226', '266', '290', '315', '346', '356', '396', '405', '434', '472', '479']
['0', '48', '51', '90', '117', '141', '159', '196', '224', '245', '263', '297', '315', '337', '366', '387', '407', '425', '467', '498']
['22', '49', '69', '96', '121', '134', '167', '191', '224', '235', '251', '290', '306', '343', '358', '391', '409', '436', '473', '484']
['10', '46', '66', '85', '100', '127', '151', '188', '207', '230', '255', '283', '305', '337', '350', '389', '422', '439', '469', '481']
['24', '27', '60', '95', '111', '142', '159', '197', '203', '226', '273', '275', '315', '339', '373', '392', '413', '425', '450', '487']
['24', '41', '63', '75', '106', '136', '153', '180', '221', '248', '262', '276', '311', '332', '371', '395', '419', '448', '452', '479']
['10', '27', '52', '76', '106', '132', '165', '190', '214', '243', '272', '298', '315', '332', '362', '398', '403', '433', '469', '490']
['5', '45', '51', '80', '109', '131', '167', '195', '216', '235', '250', '278', '324', '348', '359', '398', '410', '438', '457', '495']
['9', '32', '58', '88', '112', '141', '163', '182', '206', '236', '271', '289', '311', '344', '362', '381', '419', '447', '461', '486']
['7', '28', '72', '87', '122', '129', '159', '181', '217', '232', '261', '279', '311', '332', '367', '386', '408', '440', '471', '496']
['22', '38', '69', '85', '101', '141', '154', '198', '205', '239', '253', '286', '312', '340', '365', '392', '407', '447', '458', '487']
['23', '42', '51', '94', '110', '149', '161', '178', '212', '240', '271', '277', '318', '332', '351', '391', '420', '434', '456', '479']
['13', '41', '54', '84', '112', '134', '154', '195', '221', '234', '258', '295', '318', '338', '355', '398', '419', '440', '463', '477']
['1', '36', '73', '77', '112', '136', '167', '192', '206', '248', '267', '287', '312', '337', '359', '396', '422', '435', '453', '489']
['5', '37', '50', '99', '100', '127', '169', '196', '211', '243', '251', '281', '308', '334', '358', '377', '401', '435', '452', '482']
['14', '43', '67', '80', '124', '141', '166', '198', '202', '248', '262', '294', '321', '345', '356', '383', '402', '439', '473', '492']
['10', '42', '56', '93', '119', '146', '155', '194', '205', '244', '252', '293', '301', '347', '371', '381', '408', '429', '458', '482']
['21', '25', '69', '90', '108', '138', '163', '184', '220', '244', '253', '278', '319', '336', '357', '393', '416', '448', '453', '479']
['6', '30', '56', '99', '123', '144', '169', '193', '211', '242', '270', '292', '314', '339', '366', '397', '409', '440', '470', '489']
['20', '35', '70', '85', '115', '145', '150', '191', '210', '232', '250', '290', '315', '339', '350', '394', '416', '434', '450', '484']
['17', '29', '57', '76', '100', '138', '174', '179', '203', '248', '273', '288', '316', '344', '363', '385', '401', '425', '456', '497']
['12', '46', '53', '86', '124', '136', '172', '184', '223', '235', '270', '282', '324', '348', '350', '391', '400', '436', '469', '477']
['12', '43', '73', '92', '113', '130', '167', '188', '221', '233', '265', '299', '317', '336', '351', '378', '415', '426', '450', '495']
['5', '36', '53', '91', '111', '133', '160', '184', '218', '238', '268', '286', '322', '328', '362', '388', '410', '444', '452', '495']
['16', '41', '57', '93', '104', '143', '150', '190', '208', '233', '257', '293', '323', '348', '364', '380', '411', '446', '451', '494']
['4', '42', '71', '77', '111', '138', '153', '199', '204', '228', '265', '285', '308', '341', '356', '399', '413', '446', '460', '495']
['9', '38', '62', '89', '117', '140', '163', '176', '201', '229', '266', '277', '321', '338', '366', '384', '414', '444', '468', '495']
['7', '37', '74', '83', '116', '143', '155', '177', '219', '225', '270', '287', '307', '345', '362', '398', '406', '443', '451', '479']
['0', '33', '67', '92', '124', '135', '157', '185', '214', '240', '265', '285', '304', '349', '356', '386', '415', '435', '472', '496']
['17', '40', '71', '83', '119', '146', '168', '183', '206', '247', '271', '291', '317', '335', '374', '377', '411', '447', '459', '483']
['13', '43', '66', '91', '106', '143', '160', '196', '223', '239', '257', '296', '302', '333', '354', '397', '403', '430', '462', '482']
['14', '32', '65', '98', '111', '145', '161', '185', '206', '246', '254', '280', '301', '334', '365', '378', '410', '432', '452', '479']
['4', '29', '62', '90', '106', '142', '173', '184', '219', '235', '259', '296', '305', '340', '371', '388', '419', '438', '467', '492']
['10', '25', '72', '94', '119', '141', '161', '184', '201', '247', '271', '275', '324', '342', '367', '389', '411', '437', '467', '479']
['18', '46', '74', '97', '122', '143', '166', '183', '219', '225', '272', '275', '313', '332', '355', '399', '422', '437', '464', '498']
['17', '44', '73', '98', '107', '126', '174', '186', '219', '232', '264', '287', '310', '336', '356', '377', '422', '434', '467', '494']
['4', '25', '72', '84', '111', '141', '153', '185', '216', '233', '262', '293', '302', '341', '359', '396', '400', '437', '472', '491']
['24', '49', '68', '99', '106', '133', '172', '175', '207', '237', '270', '292', '322', '346', '351', '389', '424', '448', '467', '478']
['1', '47', '70', '89', '114', '145', '161', '197', '208', '244', '269', '299', '304', '328', '358', '377', '421', '428', '456', '475']
